eco,opening,rating_band,games,white_win_rate,pct_of_band
C40,King's Pawn Game: Busch-Gass Gambit,2000-2400,1005,0.7223880597014926,0.07643620201061437
E10,Indian Game: Anti-Nimzo-Indian,2000-2400,1005,0.5383084577114428,0.07643620201061437
A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,2000-2400,1005,0.5213930348258706,0.07643620201061437
B41,"Sicilian Defense: Kan Variation, Maroczy Bind, Reti Variation",2000-2400,1003,0.45663010967098705,0.07628409016581712
E77,King's Indian Defense: Six Pawns Attack,2000-2400,1002,0.4281437125748503,0.0762080342434185
C25,Vienna Game: Vienna Gambit,2000-2400,1000,0.619,0.07605592239862126
C02,"French Defense: Advance Variation, Milner-Barry Gambit",2000-2400,999,0.4864864864864865,0.07597986647622264
A57,Benoni Defense: Hromadka System,2000-2400,997,0.4944834503510532,0.0758277546314254
C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2000-2400,997,0.5426278836509528,0.0758277546314254
D55,"Queen's Gambit Declined: Modern Variation, Normal Line",2000-2400,992,0.49193548387096775,0.07544747501943229
B41,Sicilian Defense: Kan Variation,2000-2400,983,0.3723296032553408,0.0747629717178447
A00,Mieses Opening: Reversed Rat,2000-2400,976,0.48975409836065575,0.07423058026105435
A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",2000-2400,974,0.5657084188911704,0.0740784684162571
C05,"French Defense: Tarrasch Variation, Closed Variation #2",2000-2400,961,0.5515088449531738,0.07308974142507503
B53,"Sicilian Defense: Modern Variations, Tartakower",2000-2400,958,0.5052192066805845,0.07286157365787917
A45,Indian Game: Tartakower Attack,2000-2400,957,0.4148380355276907,0.07278551773548055
A04,Zukertort Opening: Ross Gambit,2000-2400,950,0.5852631578947368,0.0722531262786902
C20,King's Pawn Game,2000-2400,948,0.28270042194092826,0.07210101443389295
B40,Sicilian Defense: Smith-Morra Gambit Deferred,2000-2400,933,0.4533762057877814,0.07096017559791364
B03,Alekhine Defense,2000-2400,930,0.38387096774193546,0.07073200783071777
B23,Sicilian Defense: Closed #2,2000-2400,927,0.5253505933117584,0.07050384006352191
A13,English Opening: Agincourt Defense #2,2000-2400,923,0.580715059588299,0.07019961637392742
D10,Slav Defense #3,2000-2400,920,0.5195652173913043,0.06997144860673156
B24,"Sicilian Defense: Closed Variation, Fianchetto Variation",2000-2400,919,0.602829162132753,0.06989539268433294
C41,Philidor Defense: Lion Variation,2000-2400,916,0.40720524017467247,0.06966722491713707
C28,Bishop's Opening: Vienna Hybrid,2000-2400,914,0.5656455142231948,0.06951511307233983
A06,Reti Opening,2000-2400,905,0.48287292817679556,0.06883060977075224
A40,Englund Gambit Complex: Englund Gambit,2000-2400,902,0.47117516629711753,0.06860244200355638
B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",2000-2400,895,0.4871508379888268,0.06807005054676603
B20,Sicilian Defense: Mengarini Variation,2000-2400,895,0.46256983240223465,0.06807005054676603
A35,"English Opening: Symmetrical Variation, Two Knights Variation",2000-2400,894,0.5156599552572707,0.06799399462436741
A52,Budapest Defense: Rubinstein Variation,2000-2400,891,0.6026936026936027,0.06776582685717153
C02,French Defense: Advance Variation #3,2000-2400,890,0.5235955056179775,0.06768977093477292
C50,Four Knights Game: Italian Variation,2000-2400,889,0.41732283464566927,0.0676137150123743
B02,Alekhine Defense: Saemisch Attack,2000-2400,881,0.5607264472190693,0.06700526763318532
B18,"Caro-Kann Defense: Classical Variation, Main Line",2000-2400,880,0.5170454545454546,0.06692921171078671
A45,Indian Game: Omega Gambit,2000-2400,879,0.37656427758816835,0.06685315578838809
B24,Sicilian Defense: Closed #2,2000-2400,875,0.5131428571428571,0.0665489320987936
A00,Kadas Opening,2000-2400,871,0.48679678530424797,0.0662447084091991
B01,Scandinavian Defense: Panov Transfer,2000-2400,870,0.39770114942528734,0.0661686524868005
E61,King's Indian Defense: Smyslov Variation,2000-2400,861,0.44831591173054586,0.06548414918521289
B02,Alekhine Defense: Two Pawn Attack,2000-2400,859,0.459837019790454,0.06533203734041566
C02,"French Defense: Advance Variation, Main Line",2000-2400,857,0.5227537922987164,0.06517992549561842
D31,Semi-Slav Defense: Marshall Gambit,2000-2400,856,0.616822429906542,0.06510386957321979
C28,Vienna Game: Vienna Gambit,2000-2400,853,0.6365767878077374,0.06487570180602394
D02,Queen's Pawn Game: Anti-Torre,2000-2400,848,0.6261792452830188,0.06449542219403083
C20,English Opening: The Whale,2000-2400,846,0.4397163120567376,0.06434331034923357
B00,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2000-2400,845,0.4757396449704142,0.06426725442683497
E10,Blumenfeld Countergambit #2,2000-2400,843,0.48279952550415184,0.06411514258203772
C45,Scotch Game: Haxo Gambit,2000-2400,840,0.5666666666666667,0.06388697481484186
D02,Queen's Gambit Refused: Baltic Defense,2000-2400,837,0.5806451612903226,0.063658807047646
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",2000-2400,836,0.44138755980861244,0.06358275112524736
A09,Reti Opening: Reti Accepted,2000-2400,836,0.680622009569378,0.06358275112524736
D06,Queen's Gambit Refused: Austrian Defense,2000-2400,834,0.5491606714628298,0.06343063928045013
C44,King's Knight Opening: Normal Variation,2000-2400,832,0.34134615384615385,0.06327852743565289
B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",2000-2400,821,0.4993909866017052,0.06244191228926805
A01,Nimzo-Larsen Attack: Symmetrical Variation,2000-2400,817,0.5936352509179926,0.06213768859967357
C50,Italian Game: Schilling-Kostic Gambit,2000-2400,811,0.4759556103575832,0.06168135306528184
E30,Nimzo-Indian Defense: Leningrad Variation,2000-2400,807,0.40644361833952913,0.06137712937568736
C40,King's Pawn Game: McConnell Defense,2000-2400,807,0.7410161090458488,0.06137712937568736
A00,Anderssen Opening,2000-2400,806,0.41811414392059554,0.06130107345328873
B14,Caro-Kann Defense: Panov Attack,2000-2400,806,0.5,0.06130107345328873
C00,French Defense: Wing Gambit,2000-2400,799,0.5519399249061326,0.06076868199649839
B28,"Sicilian Defense: O'Kelly Variation, Normal System",2000-2400,797,0.3739021329987453,0.060616570151701146
B36,Sicilian Defense: Accelerated Dragon,2000-2400,796,0.4045226130653266,0.06054051422930252
B00,Nimzowitsch Defense: Williams Variation,2000-2400,794,0.4622166246851385,0.06038840238450528
A42,"Modern Defense: Averbakh System, Kotov Variation",2000-2400,794,0.44080604534005036,0.06038840238450528
D11,Slav Defense: Quiet Variation,2000-2400,792,0.5202020202020202,0.06023629053970804
C10,French Defense: Marshall Variation,2000-2400,790,0.6303797468354431,0.0600841786949108
C00,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",2000-2400,787,0.5514612452350699,0.059856010927714934
D44,Queen's Gambit Declined: Vienna Variation,2000-2400,787,0.5743329097839899,0.059856010927714934
B01,Scandinavian Defense: Portuguese Variation,2000-2400,784,0.38010204081632654,0.05962784316051907
A58,"Benko Gambit Accepted, Fully Accepted Variation",2000-2400,784,0.4413265306122449,0.05962784316051907
D50,Queen's Gambit Declined: Modern Variation,2000-2400,783,0.5274584929757343,0.05955178723812044
B38,"Sicilian Defense: Accelerated Dragon, Maroczy Bind",2000-2400,780,0.5551282051282052,0.059323619470924585
A00,Hungarian Opening: Reversed Alekhine,2000-2400,778,0.5719794344473008,0.059171507626127336
D15,Slav Defense: Chameleon Variation,2000-2400,773,0.46959896507115134,0.05879122801413423
B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack",2000-2400,770,0.4844155844155844,0.05856306024693837
C02,French Defense: Advance Variation #4,2000-2400,766,0.29765013054830286,0.05825883655734388
E06,Catalan Opening: Closed Variation,2000-2400,763,0.5674967234600262,0.05803066879014802
A45,Canard Opening,2000-2400,758,0.36147757255936674,0.05765038917815491
A60,Benoni Defense: Modern Variation,2000-2400,758,0.4129287598944591,0.05765038917815491
C53,Italian Game: Classical Variation #2,2000-2400,757,0.582562747688243,0.057574333255756296
B40,"Sicilian Defense: French Variation, Normal",2000-2400,755,0.423841059602649,0.057422221410959054
B10,Caro-Kann Defense #2,2000-2400,754,0.5490716180371353,0.05734616548856043
B03,Alekhine Defense #2,2000-2400,754,0.46021220159151194,0.05734616548856043
C50,Italian Game: Giuoco Pianissimo,2000-2400,753,0.4077025232403719,0.057270109566161805
A13,English Opening: Agincourt Defense #3,2000-2400,753,0.602921646746348,0.057270109566161805
C44,Ponziani Opening: Jaenisch Counterattack,2000-2400,752,0.4587765957446808,0.05719405364376319
A09,Reti Opening: Advance Variation,2000-2400,748,0.5962566844919787,0.0568898299541687
D85,"Gruenfeld Defense: Exchange Variation, Modern Exchange Variation",2000-2400,747,0.43105756358768405,0.056813774031770084
B01,Scandinavian Defense: Icelandic-Palme Gambit,2000-2400,744,0.4475806451612903,0.05658560626457421
D12,"Slav Defense: Quiet Variation, Pin Defense",2000-2400,736,0.48097826086956524,0.05597715888538524
C20,Bishop's Opening: Boi Variation,2000-2400,736,0.4796195652173913,0.05597715888538524
B40,Sicilian Defense: Kramnik Variation,2000-2400,732,0.43989071038251365,0.055672935195790765
B06,Modern Defense: Geller's System,2000-2400,728,0.41895604395604397,0.05536871150619627
B06,Modern Defense: Pseudo-Austrian Attack,2000-2400,727,0.517193947730399,0.05529265558379766
B10,Caro-Kann Defense: Accelerated Panov Attack #2,2000-2400,726,0.5068870523415978,0.05521659966139903
C35,"King's Gambit Accepted, Cunningham Defense",2000-2400,725,0.5089655172413793,0.05514054373900042
D15,Slav Defense: Schlechter Variation,2000-2400,720,0.5569444444444445,0.05476026412700731
C30,"King's Gambit Declined, Classical Variation",2000-2400,719,0.4853963838664812,0.05468420820460868
B40,"Sicilian Defense: French Variation, Open",2000-2400,719,0.46453407510431155,0.05468420820460868
C58,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",2000-2400,719,0.4561891515994437,0.05468420820460868
C36,King's Gambit Accepted: Modern Defense #2,2000-2400,716,0.5586592178770949,0.05445604043741282
A04,Zukertort Opening: Nimzo-Larsen Variation,2000-2400,715,0.5314685314685315,0.054379984515014204
C44,Ponziani Opening,2000-2400,712,0.5014044943820225,0.05415181674781834
A06,Zukertort Opening: Reversed Mexican Defense,2000-2400,710,0.5887323943661972,0.0539997049030211
B42,"Sicilian Defense: Kan Variation, Modern Variation",2000-2400,709,0.46403385049365303,0.05392364898062247
C44,Scotch Game: Goering Gambit,2000-2400,702,0.5826210826210826,0.05339125752383213
D94,"Gruenfeld Defense: Three Knights Variation, Burille Variation",2000-2400,701,0.39372325249643364,0.0533152016014335
D35,Queen's Gambit Declined: Harrwitz Attack,2000-2400,697,0.49784791965566716,0.05301097791183902
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation",2000-2400,693,0.443001443001443,0.05270675422224453
A14,"English Opening: Agincourt Defense, Neo-Catalan Declined",2000-2400,688,0.5625,0.052326474610251424
A13,"English Opening: Agincourt Defense, Catalan Defense, Semi-Slav Defense",2000-2400,685,0.6408759124087591,0.05209830684305557
B95,Sicilian Defense: Najdorf Variation,2000-2400,685,0.4,0.05209830684305557
C46,Four Knights Game,2000-2400,681,0.42143906020558003,0.051794083153461075
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",2000-2400,679,0.47128129602356406,0.05164197130866383
A40,"Englund Gambit Declined, Reversed Alekhine",2000-2400,679,0.5802650957290133,0.05164197130866383
A22,English Opening: Carls-Bremen System,2000-2400,678,0.5442477876106194,0.05156591538626521
A50,Mexican Defense,2000-2400,677,0.34268833087149186,0.0514898594638666
C25,Vienna Game: Anderssen Defense,2000-2400,675,0.5896296296296296,0.051337747619069354
B33,Sicilian Defense: Lasker-Pelikan Variation,2000-2400,675,0.45925925925925926,0.051337747619069354
D08,"Queen's Gambit Refused: Albin Countergambit, Normal Line",2000-2400,675,0.5051851851851852,0.051337747619069354
B80,"Sicilian Defense: Scheveningen Variation, English Attack #2",2000-2400,674,0.4258160237388724,0.051261691696670726
C21,"Danish Gambit Declined, Sorensen Defense",2000-2400,674,0.4732937685459941,0.051261691696670726
B01,Scandinavian Defense: Modern Variation,2000-2400,674,0.5519287833827893,0.051261691696670726
B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",2000-2400,674,0.4391691394658754,0.051261691696670726
A45,"Trompowsky Attack: Classical Defense, Big Center Variation",2000-2400,660,0.5106060606060606,0.050196908783090036
C44,Scotch Game: Benima Defense,2000-2400,653,0.55895865237366,0.04966451732629968
B02,"Alekhine Defense: Two Pawn Attack, Lasker Variation",2000-2400,653,0.45329249617151607,0.04966451732629968
A45,Trompowsky Attack: Classical Defense,2000-2400,648,0.5,0.049284237714306574
C70,"Ruy Lopez: Morphy Defense, Caro Variation",2000-2400,645,0.6155038759689923,0.04905606994711072
B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation",2000-2400,644,0.38664596273291924,0.04898001402471209
B94,Sicilian Defense: Najdorf Variation,2000-2400,644,0.5263975155279503,0.04898001402471209
A00,Clemenz Opening,2000-2400,642,0.43613707165109034,0.048827902179914846
C42,Russian Game: Nimzowitsch Attack,2000-2400,639,0.5039123630672926,0.04859973441271898
B20,"Sicilian Defense: Wing Gambit, Marshall Variation",2000-2400,637,0.4976452119309262,0.04844762256792174
D80,Gruenfeld Defense,2000-2400,636,0.4009433962264151,0.04837156664552312
B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit",2000-2400,636,0.43238993710691825,0.04837156664552312
B12,"Caro-Kann Defense: Advance Variation, Tal Variation",2000-2400,636,0.529874213836478,0.04837156664552312
B21,Sicilian Defense: Morphy Gambit,2000-2400,635,0.46614173228346456,0.048295510723124505
C42,Petrov's Defense,2000-2400,630,0.44761904761904764,0.0479152311111314
E61,Indian Game: West Indian Defense,2000-2400,630,0.32222222222222224,0.0479152311111314
C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",2000-2400,623,0.6115569823434992,0.04738283965434104
C20,King's Pawn Game: Macleod Attack,2000-2400,622,0.4212218649517685,0.04730678373194242
D32,Tarrasch Defense: Symmetrical Variation,2000-2400,622,0.46141479099678456,0.04730678373194242
C53,"Italian Game: Classical Variation, Albin Gambit",2000-2400,615,0.5300813008130081,0.04677439227515207
C64,"Ruy Lopez: Classical Variation, Central Variation",2000-2400,612,0.5359477124183006,0.04654622450795621
A50,Slav Indian,2000-2400,611,0.4075286415711948,0.04647016858555759
B07,Pirc Defense: Byrne Variation,2000-2400,610,0.5016393442622951,0.046394112663158966
C41,Philidor Defense: Exchange Variation #3,2000-2400,608,0.6118421052631579,0.046242000818361724
B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2000-2400,608,0.46710526315789475,0.046242000818361724
E20,Nimzo-Indian Defense: Kmoch Variation,2000-2400,607,0.5387149917627677,0.0461659448959631
C69,"Ruy Lopez: Exchange Variation, Normal Variation",2000-2400,607,0.5304777594728172,0.0461659448959631
C42,Petrov's Defense #2,2000-2400,606,0.6501650165016502,0.04608988897356448
B12,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",2000-2400,605,0.4677685950413223,0.04601383305116586
E21,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",2000-2400,603,0.44112769485903813,0.04586172120636862
D01,Richter-Veresov Attack,2000-2400,603,0.45107794361525705,0.04586172120636862
C78,Ruy Lopez: Morphy Defense,2000-2400,601,0.49417637271214643,0.045709609361571375
B80,Sicilian Defense: Scheveningen Variation,2000-2400,600,0.41833333333333333,0.045633553439172754
B00,Barnes Defense,2000-2400,596,0.5385906040268457,0.04532932974957827
C44,"Scotch Game: Goering Gambit, Double Pawn Sacrifice",2000-2400,596,0.5922818791946308,0.04532932974957827
D52,Queen's Gambit Declined,2000-2400,595,0.5109243697478991,0.04525327382717965
A05,King's Indian Attack: Wahls Defense,2000-2400,594,0.49663299663299665,0.04517721790478103
D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",2000-2400,594,0.5353535353535354,0.04517721790478103
C26,Vienna Game: Stanley Variation,2000-2400,593,0.5075885328836425,0.045101161982382405
B00,Borg Defense,2000-2400,589,0.5297113752122241,0.04479693829278792
C45,"Scotch Game: Classical Variation, Intermezzo Variation",2000-2400,589,0.36502546689303905,0.04479693829278792
B19,"Caro-Kann Defense: Classical, Spassky Variation",2000-2400,588,0.49829931972789115,0.0447208823703893
D31,Semi-Slav Defense: Noteboom Variation,2000-2400,587,0.47700170357751276,0.04464482644799068
C01,"French Defense: Winawer Variation, Delayed Exchange Variation",2000-2400,587,0.4599659284497445,0.04464482644799068
B13,"Caro-Kann Defense: Panov Attack, Modern Defense",2000-2400,584,0.4332191780821918,0.044416658680794814
C11,French Defense: Steinitz Variation #2,2000-2400,577,0.4662045060658579,0.043884267224004465
A43,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",2000-2400,574,0.44947735191637633,0.0436560994568086
D78,"Neo-Gruenfeld Defense: Classical Variation, Original Defense",2000-2400,573,0.5270506108202443,0.04358004353440998
D00,Blackmar-Diemer Gambit: Gedult Gambit,2000-2400,572,0.4772727272727273,0.04350398761201136
B32,Sicilian Defense: Godiva Variation,2000-2400,572,0.3618881118881119,0.04350398761201136
B08,"Pirc Defense: Classical Variation, Schlechter Variation",2000-2400,572,0.486013986013986,0.04350398761201136
A80,Dutch Defense: Hopton Attack,2000-2400,572,0.5646853146853147,0.04350398761201136
C00,French Defense: Schlechter Variation,2000-2400,571,0.4886164623467601,0.04342793168961274
A80,Dutch Defense: Raphael Variation,2000-2400,570,0.5263157894736842,0.04335187576721412
D91,"Gruenfeld Defense: Three Knights Variation, Petrosian System",2000-2400,567,0.4514991181657848,0.04312370800001825
C41,Philidor Defense: Hanham Variation,2000-2400,566,0.450530035335689,0.04304765207761963
E71,King's Indian Defense: Makogonov Variation,2000-2400,563,0.5275310834813499,0.04281948431042377
C36,"King's Gambit Accepted, Abbazia Defense",2000-2400,560,0.42142857142857143,0.042591316543227904
C48,Four Knights Game: Spanish Variation,2000-2400,555,0.518918918918919,0.0422110369312348
D21,Queen's Gambit Accepted: Rosenthal Variation,2000-2400,551,0.6787658802177858,0.04190681324164031
D12,"Slav Defense: Quiet Variation, Schallopp Defense",2000-2400,551,0.4863883847549909,0.04190681324164031
B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2000-2400,551,0.4010889292196007,0.04190681324164031
D37,Queen's Gambit Declined: Harrwitz Attack,2000-2400,550,0.5327272727272727,0.04183075731924169
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2000-2400,550,0.5509090909090909,0.04183075731924169
C22,Center Game: Paulsen Attack Variation,2000-2400,548,0.5912408759124088,0.04167864547444445
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation",2000-2400,543,0.4530386740331492,0.04129836586245134
C21,Center Game #2,2000-2400,542,0.7416974169741697,0.04122230994005272
A40,"Englund Gambit Declined, Reversed Krebs",2000-2400,541,0.5360443622920518,0.0411462540176541
B40,"Sicilian Defense: French Variation, Westerinen Attack",2000-2400,541,0.4602587800369686,0.0411462540176541
A27,"English Opening: King's English Variation, Three Knights System",2000-2400,540,0.5407407407407407,0.04107019809525548
A00,Hungarian Opening: Reversed Modern Defense,2000-2400,540,0.48333333333333334,0.04107019809525548
A45,Indian Game: Reversed Chigorin Defense,2000-2400,538,0.4200743494423792,0.04091808625045824
C06,"French Defense: Tarrasch Variation, Closed Variation, Main Line",2000-2400,531,0.4651600753295669,0.04038569479366789
B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",2000-2400,529,0.3799621928166352,0.040233582948870646
B40,Sicilian Defense: Pin Variation,2000-2400,527,0.44212523719165087,0.0400814711040734
B43,"Sicilian Defense: Kan Variation, Wing Attack",2000-2400,526,0.40304182509505704,0.04000541518167478
C01,French Defense: Mediterranean Defense,2000-2400,524,0.5438931297709924,0.03985330333687754
B84,"Sicilian Defense: Scheveningen Variation, Classical Variation",2000-2400,524,0.4351145038167939,0.03985330333687754
B15,Caro-Kann Defense: Rasa-Studier Gambit,2000-2400,523,0.5430210325047801,0.03977724741447892
D07,"Queen's Gambit Refused: Chigorin Defense, Main Line",2000-2400,523,0.5239005736137667,0.03977724741447892
D30,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",2000-2400,522,0.6187739463601533,0.0397011914920803
C26,Vienna Game: Mieses Variation,2000-2400,519,0.51252408477842,0.03947302372488443
A40,Englund Gambit Complex Declined,2000-2400,517,0.4274661508704062,0.03932091188008719
B06,"Modern Defense: Two Knights Variation, Suttles Variation",2000-2400,516,0.5,0.03924485595768857
E76,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",2000-2400,516,0.46124031007751937,0.03924485595768857
C48,"Four Knights Game: Spanish Variation, Classical Variation",2000-2400,514,0.49221789883268485,0.03909274411289133
C63,Ruy Lopez: Schliemann Defense,2000-2400,513,0.44834307992202727,0.039016688190492706
B16,Caro-Kann Defense: Bronstein-Larsen Variation,2000-2400,511,0.47162426614481406,0.03886457634569546
B12,Caro-Kann Defense #2,2000-2400,511,0.4911937377690802,0.03886457634569546
A07,King's Indian Attack: Yugoslav Variation,2000-2400,510,0.492156862745098,0.03878852042329684
D21,Queen's Gambit Accepted: Normal Variation,2000-2400,510,0.7294117647058823,0.03878852042329684
C20,King's Pawn Game: Wayward Queen Attack,2000-2400,510,0.38823529411764707,0.03878852042329684
D02,"Queen's Gambit Refused: Baltic Defense, Pseudo-Slav",2000-2400,509,0.5540275049115914,0.03871246450089822
B00,Ware Defense,2000-2400,508,0.5728346456692913,0.0386364085784996
C45,Scotch Game: Potter Variation,2000-2400,508,0.5255905511811023,0.0386364085784996
B40,Sicilian Defense: Marshall Counterattack,2000-2400,508,0.5177165354330708,0.0386364085784996
E61,King's Indian Defense: Semi-Classical Variation,2000-2400,508,0.3937007874015748,0.0386364085784996
B01,Scandinavian Defense: Kloosterboer Gambit,2000-2400,507,0.4378698224852071,0.03856035265610098
C16,"French Defense: Winawer Variation, Advance Variation",2000-2400,506,0.5375494071146245,0.03848429673370236
C40,King's Knight Opening,2000-2400,506,0.8102766798418972,0.03848429673370236
E00,Catalan Opening,2000-2400,504,0.5674603174603174,0.038332184888905114
B09,Pirc Defense: Austrian Attack,2000-2400,503,0.5288270377733598,0.03825612896650649
A18,English Opening: Mikenas-Carls Variation #2,2000-2400,502,0.5916334661354582,0.03818007304410787
C34,"King's Gambit Accepted, King's Knight Gambit",2000-2400,502,0.7051792828685259,0.03818007304410787
A57,"Benko Gambit Accepted, Pawn Return Variation",2000-2400,502,0.5318725099601593,0.03818007304410787
A00,Polish Opening: Czech Defense,2000-2400,500,0.43,0.03802796119931063
A00,Van't Kruijs Opening,2400+,1353,0.45602365114560234,1.6867379759144288
A00,Hungarian Opening,2400+,1277,0.5880971025841817,1.5919914229436258
A40,Modern Defense,2400+,995,0.4291457286432161,1.2404318448151197
A43,Old Benoni Defense,2400+,965,0.46113989637305697,1.2030318896950658
A40,Horwitz Defense,2400+,828,0.5664251207729468,1.0322387613134865
A00,Mieses Opening,2400+,777,0.4568854568854569,0.9686588376093949
A45,Indian Game,2400+,760,0.3671052631578947,0.947465529708031
A04,Zukertort Opening: Sicilian Invitation,2400+,726,0.5261707988980716,0.9050789139053033
A40,Queen's Pawn,2400+,685,0.4335766423357664,0.8539656419078964
B01,Scandinavian Defense: Mieses-Kotroc Variation,2400+,581,0.5301204819277109,0.7243124641583764
A04,Zukertort Opening: Kingside Fianchetto,2400+,547,0.4936014625228519,0.6819258483556486
A01,Nimzo-Larsen Attack,2400+,539,0.45083487940630795,0.671952526990301
B06,Modern Defense,2400+,538,0.42379182156133827,0.6707058618196325
D02,Queen's Pawn Game: Zukertort Variation,2400+,535,0.6093457943925233,0.6669658663076271
A00,Hungarian Opening: Slav Formation,2400+,517,0.5338491295938105,0.6445258932355948
A00,Van't Kruijs Opening,<1200,1687,0.4890337877889745,4.994966542310653
C20,King's Pawn Game: Wayward Queen Attack,<1200,1465,0.5829351535836177,4.337656185231243
B01,Scandinavian Defense,<1200,1219,0.4667760459392945,3.609285249008113
C20,King's Pawn Game: Leonardis Variation,<1200,843,0.5136417556346382,2.4960028424231657
C23,Bishop's Opening,<1200,617,0.5348460291734197,1.8268490554864687
D00,Queen's Pawn Game #2,<1200,579,0.45595854922279794,1.7143364718422456
C41,Philidor Defense #2,<1200,506,0.4980237154150198,1.4981938769467638
